Node,superkingdom,kingdom
284592, Eukaryota , Fungi 
284590, Eukaryota , Fungi 
5141, Eukaryota , Fungi 
39947, Eukaryota , Viridiplantae 
73239, Eukaryota , Other
367110, Eukaryota , Fungi 
671987, Eukaryota , Fungi 
1097556, Eukaryota , Fungi 
721885, Eukaryota , Fungi 
741275, Eukaryota , Fungi 
732165, Eukaryota , Fungi 
1168221, Eukaryota , Fungi 
1286976, Eukaryota , Fungi 
1299270, Eukaryota , Fungi 
1305764, Eukaryota , Fungi 
566037, Eukaryota , Fungi 
1279085, Eukaryota , Fungi 
1220926, Eukaryota , Fungi 
1262450, Eukaryota , Fungi 
1116229, Eukaryota , Fungi 
670483, Eukaryota , Fungi 
507601, Eukaryota , Other
933388, Eukaryota , Fungi 
1284197, Eukaryota , Fungi 
192259, Eukaryota , Viridiplantae 
2126942, Eukaryota , Fungi 
508771, Eukaryota , Other
483514, Eukaryota , Fungi 
653667, Eukaryota , Fungi 
1237896, Eukaryota , Fungi 
1156394, Eukaryota , Other
911162, Eukaryota , Fungi 
1263415, Eukaryota , Fungi 
1076935, Eukaryota , Fungi 
1391915, Eukaryota , Fungi 
747089, Eukaryota , Fungi 
1381753, Eukaryota , Fungi 
432359, Eukaryota , Other
1416333, Eukaryota , Other
1356009, Eukaryota , Fungi 
1365824, Eukaryota , Fungi 
1323249, Eukaryota , Other
1279043, Eukaryota , Fungi 
1317065, Eukaryota , Other
1003335, Eukaryota , Fungi 
871575, Eukaryota , Fungi 
4792, Eukaryota , Other
4792, Eukaryota , Other
4792, Eukaryota , Other
1220924, Eukaryota , Fungi 
51031, Eukaryota , Metazoa 
1317063, Eukaryota , Other
1317064, Eukaryota , Other
84754, Eukaryota , Fungi 
1229662, Eukaryota , Fungi 
112090, Eukaryota , Other
1382522, Eukaryota , Fungi 
1365484, Eukaryota , Fungi 
930089, Eukaryota , Fungi 
930090, Eukaryota , Fungi 
138298, Eukaryota , Other
930091, Eukaryota , Fungi 
1043628, Eukaryota , Fungi 
5843, Eukaryota , Other
334819, Eukaryota , Fungi 
1432307, Eukaryota , Fungi 
660029, Eukaryota , Fungi 
660027, Eukaryota , Fungi 
1080344, Eukaryota , Fungi 
981085, Eukaryota , Viridiplantae 
1182543, Eukaryota , Fungi 
1182544, Eukaryota , Fungi 
1182541, Eukaryota , Fungi 
1089452, Eukaryota , Fungi 
1089458, Eukaryota , Fungi 
1089457, Eukaryota , Fungi 
1089451, Eukaryota , Fungi 
1089449, Eukaryota , Fungi 
